code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
WK082819,2296,wijk,Oss|Lithoijen,,336,5,98,,400,0.818,0.130,0.052,0.000,0.000,0.855,0.079,0.066,0.133,0.387,0.480,1.9,2.0,2.1,1.7,,,,0.9,,,,1.1,,,,
WK082820,2297,wijk,Oss|Oijen,,284,5,115,,500,0.464,0.299,0.206,0.031,0.000,0.766,0.170,0.064,0.237,0.351,0.412,1.8,2.2,1.8,1.9,,0.0,,1.0,1.1,,0.0,1.4,,,,0.0
WK082821,2298,wijk,Oss|Maren-Kessel,,259,5,94,,600,0.602,0.204,0.148,0.046,0.000,0.796,0.139,0.065,0.193,0.422,0.385,1.7,2.0,1.7,1.7,1.2,1.2,,0.8,1.3,0.8,0.8,1.4,,,,0.0
WK082822,2299,wijk,Oss|Geffen,,305,5,499,,2000,0.442,0.197,0.276,0.084,0.000,0.734,0.184,0.082,0.239,0.382,0.379,1.6,1.9,1.8,1.6,1.1,1.1,,1.3,1.1,0.4,0.4,1.6,1.6,1.3,0.9,0.9
WK084000,2300,wijk,Rucphen|Wijk 00 Rucphen,,265,5,435,,2000,0.440,0.167,0.305,0.089,0.000,0.708,0.251,0.042,0.269,0.394,0.337,1.5,1.9,1.6,1.7,1.1,1.1,,1.1,0.9,0.3,0.3,1.5,,,,0.0
WK084001,2301,wijk,Rucphen|Wijk 01 Sint Willebrord,,231,3,1009,,4100,0.368,0.296,0.266,0.070,0.000,0.587,0.372,0.040,0.262,0.393,0.345,1.5,1.8,1.7,1.7,1.3,1.3,1.2,1.2,1.0,0.5,0.5,1.5,1.4,1.4,0.9,0.9
WK084002,2302,wijk,Rucphen|Wijk 02 Sprundel,,271,4,619,,2200,0.485,0.236,0.231,0.048,0.000,0.711,0.236,0.053,0.243,0.386,0.370,1.6,1.9,1.8,1.7,,0.0,,1.1,0.9,0.6,0.6,1.3,1.1,1.1,0.1,0.1
WK084003,2303,wijk,Rucphen|Wijk 03 Schijf,,313,5,113,,700,0.607,0.154,0.188,0.051,0.000,0.793,0.129,0.078,0.256,0.349,0.395,1.8,2.1,1.8,1.8,0.6,0.6,,1.0,0.9,0.3,0.3,2.3,,,,0.0
WK084004,2304,wijk,Rucphen|Wijk 04 Zegge,,246,5,267,,900,0.427,0.242,0.281,0.051,0.000,0.682,0.290,0.028,0.268,0.397,0.335,1.6,1.9,1.8,1.6,,0.0,,1.3,0.9,0.6,0.6,1.5,,,,0.0
WK084500,2305,wijk,Sint-Michielsgestel|Wijk 00 Sint-Michielsgestel,,304,4,755,,4400,0.211,0.139,0.526,0.123,0.000,0.718,0.214,0.068,0.291,0.366,0.344,1.4,1.9,1.7,1.5,1.1,1.1,,1.0,1.0,0.6,0.6,1.3,1.4,1.0,1.1,1.1
WK084501,2306,wijk,Sint-Michielsgestel|Wijk 01 Gemonde,,378,5,171,,900,0.500,0.349,0.151,0.000,0.000,0.855,0.072,0.072,0.216,0.359,0.425,1.8,2.0,1.9,1.6,,,,,0.9,,,1.2,1.4,,,
WK084502,2307,wijk,Sint-Michielsgestel|Wijk 02 Den Dungen,,325,4,567,,2600,0.337,0.220,0.379,0.063,0.000,0.786,0.147,0.067,0.222,0.367,0.411,1.6,1.9,1.7,1.6,1.1,1.1,,1.4,1.0,0.5,0.5,1.6,1.1,1.1,1.1,1.1
WK084503,2308,wijk,Sint-Michielsgestel|Wijk 03 Berlicum,,312,4,712,,3300,0.261,0.222,0.372,0.144,0.000,0.753,0.163,0.085,0.268,0.365,0.368,1.5,1.9,1.6,1.6,1.0,1.0,,1.0,0.9,0.5,0.5,1.4,1.4,1.2,0.8,0.8
WK084504,2309,wijk,Sint-Michielsgestel|Wijk 04 Middelrode,,347,5,229,,800,0.494,0.273,0.214,0.019,0.000,0.857,0.078,0.065,0.194,0.381,0.426,1.7,1.9,1.8,1.6,,0.0,,0.5,1.1,0.4,0.4,1.3,1.8,,,0.0
WK084700,2310,wijk,Someren|Wijk 00 Someren,,275,4,995,,5300,0.232,0.135,0.477,0.156,0.000,0.685,0.255,0.060,0.303,0.367,0.330,1.4,1.9,1.6,1.5,0.9,0.9,,0.9,1.0,0.4,0.4,1.4,1.3,0.9,1.0,1.0
WK084701,2311,wijk,Someren|Wijk 01 Lierop,,326,5,185,,900,0.491,0.188,0.303,0.018,0.000,0.830,0.103,0.067,0.218,0.370,0.412,1.7,1.9,1.8,1.6,,0.0,,,0.8,,0.0,2.2,1.7,0.9,,0.0
WK084702,2312,wijk,Someren|Wijk 02 Someren-Eind,,284,5,285,,1400,0.451,0.205,0.291,0.052,0.000,0.778,0.143,0.079,0.200,0.419,0.381,1.7,2.0,1.8,1.6,,0.0,,1.2,0.9,0.8,0.8,1.4,1.2,0.8,,0.0
WK084703,2313,wijk,Someren|Wijk 03 Somerense Heide,,335,5,71,,500,0.694,0.173,0.133,0.000,0.000,0.847,0.051,0.102,0.143,0.367,0.490,2.0,2.2,1.8,1.6,,,,,0.9,,,1.6,1.5,,,
WK084709,2314,wijk,Someren|Wijk 09,,,5,39,,100,1.000,0.000,0.000,0.000,0.000,0.667,0.000,0.333,0.000,0.500,0.500,2.4,2.7,,,,,,,,,,,,,,
WK084800,2315,wijk,Son en Breugel|Wijk 00 Son,,346,4,690,,5200,0.183,0.128,0.533,0.133,0.023,0.753,0.171,0.076,0.271,0.374,0.354,1.5,1.9,1.7,1.6,0.9,1.0,1.0,1.2,1.0,0.6,0.6,1.4,1.2,1.2,0.7,0.7
WK084801,2316,wijk,Son en Breugel|Wijk 01 Breugel,,267,4,681,,2000,0.145,0.088,0.717,0.049,0.000,0.745,0.146,0.109,0.260,0.362,0.378,1.5,1.9,1.6,1.6,,0.0,,,1.0,0.4,0.4,1.7,1.1,1.1,1.0,1.0
WK085100,2317,wijk,Steenbergen|Wijk 00 Steenbergen,,213,4,937,,5600,0.198,0.107,0.532,0.162,0.002,0.692,0.229,0.078,0.289,0.395,0.316,1.4,1.9,1.7,1.5,1.2,1.2,,1.1,0.9,0.6,0.6,1.5,1.1,1.1,0.7,0.7
WK085101,2318,wijk,Steenbergen|Wijk 01 Kruisland,,267,5,198,,1000,0.574,0.154,0.226,0.046,0.000,0.820,0.119,0.062,0.247,0.409,0.343,1.7,1.8,1.7,1.7,,0.0,,,0.8,0.8,0.8,2.0,,1.3,0.9,0.9
WK085102,2319,wijk,Steenbergen|Wijk 02 De Heen,,221,5,53,,300,0.500,0.250,0.250,0.000,0.000,0.780,0.146,0.073,0.220,0.415,0.366,1.7,2.2,1.5,1.6,,,,1.0,0.9,,,1.2,,,,
WK085103,2320,wijk,Steenbergen|Wijk 03 Dinteloord,,204,4,686,,2500,0.229,0.198,0.476,0.097,0.000,0.634,0.329,0.037,0.281,0.390,0.329,1.4,2.0,1.7,1.6,1.1,1.1,,1.0,0.9,0.5,0.5,2.1,,1.5,0.7,0.7
WK085104,2321,wijk,Steenbergen|Wijk 04 Nieuw-Vossemeer,,204,5,270,,1000,0.332,0.176,0.440,0.052,0.000,0.786,0.177,0.036,0.280,0.420,0.300,1.5,1.9,1.7,1.6,,0.0,,0.8,0.8,0.3,0.3,1.6,1.3,1.3,,0.0
WK085200,2322,wijk,Waterland|Wijk 00 Monnickendam,,304,4,978,,4200,0.066,0.056,0.709,0.164,0.005,0.661,0.296,0.043,0.291,0.374,0.335,1.2,1.6,1.4,1.3,0.9,0.9,,,1.0,0.6,0.6,1.0,,1.0,1.1,1.1
WK085201,2323,wijk,Waterland|Wijk 01 Katwoude,,566,5,148,,200,0.800,0.100,0.100,0.000,0.000,1.000,0.000,0.000,0.182,0.364,0.455,1.8,2.0,,,,,,,,,,,,,,
WK085202,2324,wijk,Waterland|Wijk 02 Marken,,240,5,301,,900,0.173,0.185,0.506,0.136,0.000,0.722,0.241,0.038,0.358,0.358,0.285,1.1,1.3,1.4,1.2,1.1,1.1,0.9,0.7,0.8,0.5,0.5,,,1.0,,0.0
WK085203,2325,wijk,Waterland|Wijk 03 Broek in Waterland,,464,5,238,,1300,0.321,0.188,0.388,0.104,0.000,0.721,0.240,0.039,0.274,0.328,0.398,1.4,1.7,1.4,1.4,1.1,1.1,,0.9,0.9,0.7,0.7,1.6,,,,0.0
WK085204,2326,wijk,Waterland|Wijk 04 Ilpendam,,324,5,236,,800,0.289,0.145,0.467,0.099,0.000,0.772,0.172,0.055,0.260,0.396,0.344,1.3,1.5,1.4,1.4,1.0,1.0,,,1.0,0.7,0.7,,,,0.5,0.5
WK085205,2327,wijk,Waterland|Wijk 05 Watergang,,440,5,66,,300,0.585,0.171,0.195,0.049,0.000,0.780,0.171,0.049,0.273,0.341,0.386,1.5,1.8,1.3,1.8,,0.0,,,0.8,,0.0,,,,,0.0
WK085510,2328,wijk,Tilburg|Binnenstad,,181,1,5243,,4200,0.004,0.004,0.131,0.514,0.348,0.190,0.313,0.498,0.599,0.294,0.107,0.6,,,1.1,1.0,1.0,,,0.6,0.4,0.4,,,0.7,0.4,0.5
WK085511,2329,wijk,Tilburg|Hoogvenne,,237,1,4017,,3000,0.017,0.022,0.511,0.307,0.143,0.535,0.267,0.198,0.427,0.342,0.231,0.9,1.6,1.4,1.2,1.1,1.1,,,0.8,0.5,0.6,,,0.8,0.6,0.5
WK085512,2330,wijk,Tilburg|Armhoef,,292,2,1883,,1000,0.010,0.010,0.833,0.073,0.073,0.890,0.026,0.084,0.266,0.365,0.370,1.2,,,1.3,1.1,1.2,,,,0.1,0.1,,,0.9,0.7,0.4
WK085513,2331,wijk,Tilburg|Jeruzalem,,181,2,1686,,600,0.000,0.000,0.912,0.088,0.000,0.330,0.670,0.000,0.354,0.363,0.283,1.0,,,1.5,,0.0,,,0.8,0.7,0.7,,,,,0.0
WK085514,2332,wijk,Tilburg|Fatima,,196,1,3125,,1500,0.010,0.007,0.735,0.198,0.050,0.572,0.239,0.189,0.341,0.361,0.298,1.1,,,1.2,1.3,1.0,,,0.8,0.5,0.4,,,1.0,0.9,0.9
WK085515,2333,wijk,Tilburg|Broekhoven,,165,1,3969,,2200,0.005,0.014,0.515,0.451,0.014,0.313,0.542,0.146,0.436,0.320,0.244,0.9,,,1.4,1.1,1.1,,1.0,0.7,0.6,0.6,,,1.0,0.6,0.6
WK085516,2334,wijk,Tilburg|Oerle,,159,1,3841,,3100,0.007,0.008,0.602,0.266,0.117,0.398,0.439,0.163,0.456,0.297,0.246,0.9,,,1.3,0.8,0.6,,1.2,0.8,0.4,0.4,,,0.9,0.5,0.3
WK085517,2335,wijk,Tilburg|Korvel,,168,1,3370,,2900,0.014,0.019,0.629,0.301,0.037,0.417,0.307,0.276,0.449,0.296,0.255,0.8,1.7,1.7,1.3,0.9,0.9,1.5,0.6,0.7,0.4,0.4,,0.5,0.8,0.3,0.3
WK085518,2336,wijk,Tilburg|Trouwlaan - Uitvindersbuurt,,159,1,4713,,2100,0.005,0.015,0.481,0.457,0.042,0.294,0.459,0.247,0.479,0.284,0.237,0.8,,,1.3,0.9,0.8,,0.5,0.7,0.6,0.5,,,0.8,0.6,0.6
WK085519,2337,wijk,Tilburg|Sint Anna,,177,1,5101,,1500,0.011,0.021,0.658,0.310,0.000,0.507,0.145,0.348,0.433,0.310,0.257,0.9,1.0,1.6,1.2,0.8,0.8,,,0.6,0.3,0.3,,0.3,0.7,0.5,0.5
WK085520,2338,wijk,Tilburg|Noordhoek,,176,1,4839,,2900,0.005,0.007,0.356,0.358,0.274,0.464,0.271,0.264,0.529,0.317,0.154,0.8,1.7,1.2,1.1,1.1,1.0,,,0.2,0.5,0.4,,,0.7,0.5,0.6
WK085521,2339,wijk,Tilburg|Spoorzone Zuid,,116,1,4838,,1000,0.000,0.000,0.027,0.011,0.962,0.093,0.802,0.104,0.720,0.181,0.099,0.5,,,1.7,,1.2,,,,,0.4,,,,,0.8
WK085522,2340,wijk,Tilburg|Bouwmeester,,177,1,4537,,2100,0.005,0.012,0.660,0.268,0.054,0.523,0.341,0.136,0.441,0.299,0.260,0.9,,1.6,1.2,1.0,0.8,,,0.8,0.3,0.3,,,0.8,0.6,0.5
WK085523,2341,wijk,Tilburg|De Hasselt,,162,1,3665,,3300,0.016,0.026,0.637,0.321,0.000,0.427,0.448,0.125,0.409,0.288,0.303,1.0,1.7,1.6,1.4,1.2,1.2,,,0.8,0.5,0.5,,0.9,1.0,0.5,0.5
WK085524,2342,wijk,Tilburg|Het Goirke,,172,1,4153,,2300,0.011,0.027,0.546,0.383,0.032,0.458,0.311,0.231,0.425,0.310,0.265,0.9,1.5,1.5,1.3,1.1,1.1,,,0.8,0.5,0.5,,0.6,0.9,0.5,0.5
WK085525,2343,wijk,Tilburg|Groeseind-Hoefstraat,,183,1,3657,,3300,0.008,0.020,0.677,0.253,0.042,0.555,0.258,0.188,0.379,0.312,0.309,1.0,1.6,1.5,1.3,1.0,1.0,,0.8,0.8,0.4,0.4,,0.8,1.0,0.6,0.6
WK085526,2344,wijk,Tilburg|Loven-Besterd,,171,1,3506,,2700,0.008,0.017,0.608,0.330,0.038,0.480,0.165,0.355,0.405,0.347,0.249,0.9,,1.3,1.2,0.9,0.9,,,0.7,0.6,0.5,,0.7,0.8,0.4,0.4
WK085527,2345,wijk,Tilburg|Theresia,,187,1,4938,,2200,0.012,0.021,0.486,0.339,0.142,0.397,0.381,0.222,0.470,0.298,0.232,0.8,1.5,1.4,1.2,1.0,1.0,,,0.8,0.4,0.4,,0.6,0.8,0.5,0.6
WK085528,2346,wijk,Tilburg|Spoorzone Noord,,190,1,4720,,200,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.378,0.541,0.081,1.0,,,,,0.0,,,,1.0,1.0,,,,,0.0
WK085529,2347,wijk,Tilburg|Kanaalzone,,184,1,2701,,400,0.096,0.055,0.644,0.205,0.000,0.575,0.164,0.260,0.333,0.347,0.320,1.2,2.0,1.5,1.5,0.9,0.9,,,0.8,,0.0,,,1.0,0.8,0.8
WK085530,2348,wijk,Tilburg|Moerenburg,,,4,876,,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.0,2.1,,,,,,,,,,,,,,
WK085531,2349,wijk,Tilburg|De Leij,,295,3,1090,,400,0.039,0.000,0.039,0.039,0.882,0.568,0.000,0.432,0.545,0.390,0.065,0.9,2.2,,1.5,1.3,1.1,,,,,0.0,,,,,0.1
WK085532,2350,wijk,Tilburg|Groenewoud,,174,2,2026,,3200,0.013,0.016,0.780,0.113,0.078,0.396,0.543,0.061,0.328,0.320,0.353,1.0,1.5,1.5,1.4,1.0,1.0,,,0.9,0.4,0.4,,,1.0,1.1,1.0
WK085533,2351,wijk,Tilburg|Stappegoor,,233,2,1967,,500,0.053,0.234,0.681,0.032,0.000,0.713,0.043,0.245,0.156,0.365,0.479,1.5,2.0,1.5,1.6,,0.0,,0.7,,,0.0,,,1.3,0.4,0.4
WK085534,2352,wijk,Tilburg|Bedrijventerrein Het Laar,,,3,1186,,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.250,0.375,0.375,1.7,1.8,,,,,,,,,,,,,,
WK085535,2353,wijk,Tilburg|De Blaak,,372,3,1116,,2500,0.172,0.166,0.629,0.019,0.015,0.936,0.040,0.025,0.178,0.465,0.357,1.5,1.9,1.6,1.4,,0.6,,,1.3,0.1,0.1,,,1.0,,0.0
WK085536,2354,wijk,Tilburg|Zorgvlied,,304,1,2618,,1700,0.093,0.105,0.539,0.189,0.075,0.605,0.305,0.090,0.316,0.325,0.358,1.2,2.0,1.5,1.5,1.1,1.1,,,0.8,0.6,0.6,,,1.1,0.8,0.9
WK085537,2355,wijk,Tilburg|De Reit,,185,1,2927,,3300,0.029,0.025,0.298,0.287,0.360,0.385,0.444,0.171,0.547,0.268,0.185,0.8,2.1,1.7,1.3,0.9,0.9,,,1.0,0.4,0.3,1.5,,1.0,0.5,0.5
WK085538,2356,wijk,Tilburg|Het Zand,,155,1,3089,,5800,0.013,0.017,0.458,0.411,0.101,0.378,0.442,0.180,0.426,0.294,0.279,0.9,1.8,1.3,1.3,0.9,0.9,0.5,0.8,0.8,0.4,0.4,,,1.0,0.6,0.6
WK085539,2357,wijk,Tilburg|Wandelbos Noord,,141,2,2018,,2700,0.000,0.000,0.590,0.246,0.163,0.169,0.802,0.029,0.391,0.264,0.345,0.9,,,1.5,1.1,0.7,,,0.9,0.6,0.6,,,0.9,0.8,0.5
WK085540,2358,wijk,Tilburg|Wandelbos Zuid,,231,2,2067,,1100,0.098,0.079,0.381,0.130,0.312,0.664,0.065,0.271,0.405,0.363,0.233,1.1,1.8,1.5,1.4,0.9,0.9,,,,0.6,0.2,,,0.9,,0.4
WK085542,2360,wijk,Tilburg|Stokhasselt,,162,2,2005,,2900,0.026,0.033,0.460,0.109,0.372,0.301,0.680,0.019,0.299,0.311,0.390,1.0,1.9,1.7,1.6,1.3,1.1,,,1.0,0.5,0.7,,,0.7,0.3,0.1
WK085543,2361,wijk,Tilburg|Heikant,,159,1,2672,,5300,0.011,0.014,0.453,0.132,0.389,0.345,0.580,0.075,0.369,0.327,0.304,1.0,1.9,1.6,1.5,0.7,0.9,,,1.0,0.4,0.6,1.6,0.3,1.3,0.1,0.5
WK085544,2362,wijk,Tilburg|Quirijnstok,,203,2,1778,,2100,0.022,0.037,0.677,0.119,0.144,0.561,0.257,0.182,0.278,0.402,0.320,1.2,1.9,1.4,1.5,1.1,1.0,,,0.8,0.5,0.6,,,1.3,,0.0
WK085545,2363,wijk,Tilburg|Ind.terrein Loven,,234,4,970,,300,0.225,0.075,0.700,0.000,0.000,0.825,0.000,0.175,0.214,0.429,0.357,1.6,1.9,1.6,1.6,,,,,,,,1.3,,0.9,,
WK085546,2364,wijk,Tilburg|Bosscheweg,,562,5,312,,100,0.500,0.313,0.188,0.000,0.000,1.000,0.000,0.000,0.188,0.563,0.250,1.8,1.9,1.9,1.8,,,,,,,,,,,,
WK085547,2365,wijk,Tilburg|Gesworen Hoek,,172,3,1460,,1800,0.000,0.012,0.776,0.212,0.000,0.570,0.383,0.047,0.318,0.321,0.362,1.2,,1.8,1.5,,0.0,,,0.9,0.6,0.6,,,1.1,,0.0
WK085548,2366,wijk,Tilburg|Huibeven,,224,2,1728,,2000,0.026,0.028,0.873,0.072,0.000,0.817,0.093,0.090,0.198,0.351,0.451,1.4,1.9,1.8,1.6,,0.0,,,0.9,0.3,0.3,,1.6,1.1,0.1,0.1
WK085549,2367,wijk,Tilburg|Campenhoef,,239,2,1636,,1100,0.027,0.032,0.714,0.064,0.164,0.708,0.201,0.091,0.237,0.393,0.370,1.4,1.7,1.7,1.6,1.1,1.1,,,0.9,,0.6,,,1.2,0.2,0.1
WK085550,2368,wijk,Tilburg|Heyhoef,,182,2,1862,,300,0.000,0.000,0.000,0.480,0.520,0.000,1.000,0.000,0.625,0.375,0.000,0.6,,,,,0.0,,,,0.7,0.6,,,,,0.0
WK085551,2369,wijk,Tilburg|Heerevelden,,239,2,1952,,900,0.022,0.022,0.955,0.000,0.000,0.783,0.078,0.139,0.145,0.374,0.480,1.6,2.1,2.0,1.7,,,,,1.1,,,,,1.2,,
WK085552,2370,wijk,Tilburg|Dongewijk,,237,2,1728,,800,0.052,0.032,0.792,0.026,0.097,0.792,0.175,0.032,0.219,0.329,0.452,1.4,2.1,1.6,1.6,,0.0,,,1.1,0.8,0.6,,,1.0,,0.0
WK085553,2371,wijk,Tilburg|Tuindorp De Kievit,,256,2,1694,,2100,0.099,0.072,0.779,0.050,0.000,0.749,0.114,0.137,0.179,0.313,0.507,1.5,1.9,1.9,1.6,1.1,1.1,,,1.1,,0.0,,1.8,1.2,0.7,0.7
WK085554,2372,wijk,Tilburg|Leeuwerik,,263,3,1189,,2200,0.042,0.049,0.908,0.000,0.000,0.890,0.070,0.040,0.138,0.321,0.541,1.6,2.1,1.9,1.7,,,,,1.0,,,,1.1,1.5,,
WK085555,2373,wijk,Tilburg|Dalem Noord,,236,3,1404,,1200,0.013,0.048,0.921,0.000,0.017,0.735,0.087,0.178,0.170,0.304,0.526,1.5,1.9,2.2,1.6,,0.0,,,1.0,,0.5,,,1.4,,0.0
WK085556,2374,wijk,Tilburg|Dalem Zuid,,250,3,1469,,1600,0.033,0.033,0.860,0.059,0.016,0.745,0.193,0.062,0.186,0.293,0.521,1.5,2.0,2.0,1.7,1.1,0.9,,,1.0,1.1,1.1,,,1.1,0.3,0.2
WK085557,2375,wijk,Tilburg|Koolhoven,,298,4,991,,1700,0.093,0.048,0.727,0.075,0.057,0.767,0.182,0.051,0.135,0.249,0.617,1.6,2.2,1.8,1.7,1.2,0.7,,,1.2,0.8,0.8,,,1.4,,0.0
WK085558,2376,wijk,Tilburg|Witbrant,,297,4,941,,1200,0.025,0.025,0.846,0.104,0.000,0.701,0.282,0.017,0.246,0.388,0.367,1.3,2.1,1.5,1.5,,0.0,,,0.9,0.8,0.8,,,1.3,,0.0
WK085559,2377,wijk,Tilburg|Bedrijventerrein Kraaiven,,,4,972,,100,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,,,,1.5,,,,,,,,,,,0.9,,,,
WK085560,2378,wijk,Tilburg|Bedrijventerrein Vossenberg,,,4,548,,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.333,0.333,2.4,2.8,,,,,,,,,,,,,,
WK085562,2380,wijk,Tilburg|Buitengebied Tilburg Zuid-Oost,,,5,105,,100,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,
WK085563,2381,wijk,Tilburg|Buitengebied Tilburg Zuid-West,,479,5,136,,100,0.824,0.176,0.000,0.000,0.000,0.824,0.000,0.176,0.167,0.333,0.500,2.3,2.4,1.8,,,,,,,,,2.7,,,,
WK085564,2382,wijk,Tilburg|Buitengebied Tilburg Noord-Oost,,473,4,564,,100,1.000,0.000,0.000,0.000,0.000,0.765,0.000,0.235,0.158,0.421,0.421,2.0,2.1,,,,,,,,,,2.0,,,,
WK085565,2383,wijk,Tilburg|Buitengebied Tilburg Noord-West,,,5,69,,100,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,,,,2.7,2.7,,,,,,,,,,,,,,
WK085566,2384,wijk,Tilburg|Berkel-Enschot,,316,4,954,,5000,0.206,0.211,0.463,0.120,0.000,0.783,0.131,0.086,0.230,0.383,0.388,1.5,1.9,1.6,1.6,1.3,1.3,,0.9,1.0,0.5,0.5,1.4,1.1,1.3,1.0,1.0
WK085567,2385,wijk,Tilburg|Udenhout,,320,4,716,,3400,0.236,0.281,0.394,0.089,0.000,0.746,0.185,0.069,0.241,0.390,0.368,1.5,1.8,1.7,1.6,0.9,0.9,,1.0,1.1,0.4,0.4,1.0,0.7,1.0,0.7,0.7
WK085601,2386,wijk,Uden|Wijk 01 Uden,,254,2,1539,,16300,0.126,0.078,0.544,0.222,0.030,0.606,0.300,0.093,0.341,0.346,0.314,1.3,1.9,1.7,1.6,1.0,1.0,1.2,1.3,1.0,0.6,0.6,1.4,1.2,1.2,0.8,0.8
WK085602,2387,wijk,Uden|Wijk 02 Volkel,,288,5,351,,1500,0.396,0.166,0.350,0.088,0.000,0.734,0.206,0.060,0.275,0.377,0.349,1.5,1.9,1.6,1.4,1.1,1.1,,0.9,0.9,0.4,0.4,1.8,1.1,,,0.0
WK085603,2388,wijk,Uden|Wijk 03 Odiliapeel,,284,5,185,,900,0.547,0.199,0.168,0.087,0.000,0.758,0.143,0.099,0.224,0.391,0.385,1.7,1.9,1.7,1.5,1.0,1.0,1.5,0.9,1.6,0.6,0.6,1.6,,,1.0,1.0
WK085800,2389,wijk,Valkenswaard|Wijk 00 Valkenswaard,,260,2,1678,,10000,0.120,0.140,0.439,0.292,0.010,0.577,0.306,0.117,0.378,0.374,0.249,1.2,1.8,1.5,1.5,1.0,1.0,,0.9,1.0,0.6,0.6,1.7,1.1,1.1,0.8,0.8
WK085801,2390,wijk,Valkenswaard|Wijk 01 Kloosterakkers en Dommelen,,264,3,1072,,3900,0.107,0.104,0.753,0.036,0.000,0.651,0.289,0.059,0.233,0.411,0.356,1.4,1.8,1.6,1.5,,0.0,,1.3,1.1,0.6,0.6,0.8,0.9,1.2,,0.0
WK085802,2391,wijk,Valkenswaard|Wijk 02 Borkel en Schaft,,374,5,60,,400,0.633,0.152,0.177,0.038,0.000,0.821,0.064,0.115,0.200,0.413,0.388,1.9,2.1,1.8,1.9,,0.0,,,1.1,,0.0,1.8,,,,0.0
WK086100,2392,wijk,Veldhoven|Wijk 00 Veldhoven,,281,2,1798,,12600,0.132,0.123,0.514,0.186,0.045,0.646,0.286,0.068,0.326,0.375,0.299,1.2,1.8,1.6,1.4,1.0,1.0,0.3,1.2,1.0,0.6,0.6,1.2,1.2,0.9,0.7,0.8
WK086101,2393,wijk,Veldhoven|Wijk 01 Noordelijk Woongebied,,308,2,1718,,5500,0.151,0.084,0.627,0.127,0.011,0.743,0.176,0.081,0.245,0.363,0.392,1.4,1.8,1.6,1.5,1.0,1.0,,,1.0,0.7,0.6,1.1,1.4,1.1,0.5,0.5
WK086102,2394,wijk,Veldhoven|Wijk 02 Oerle,,447,4,627,,1700,0.422,0.140,0.351,0.088,0.000,0.797,0.113,0.090,0.219,0.346,0.435,1.6,1.9,1.6,1.6,1.3,1.3,,0.8,1.1,0.6,0.6,2.3,1.5,1.0,,0.0
WK086500,2395,wijk,Vught|Wijk 00 Vught,,431,3,1220,,5600,0.181,0.156,0.403,0.221,0.040,0.686,0.201,0.114,0.323,0.329,0.347,1.3,1.9,1.7,1.5,1.1,1.1,,0.8,0.9,0.6,0.5,1.4,1.3,1.2,0.5,0.6
WK086501,2396,wijk,Vught|Wijk 01 Vught-Zuid,,295,3,1437,,5300,0.090,0.053,0.674,0.136,0.048,0.569,0.334,0.097,0.315,0.351,0.335,1.2,1.8,1.6,1.5,1.0,0.7,0.7,1.4,1.0,0.7,0.6,1.3,1.0,1.2,0.3,0.4
WK086502,2397,wijk,Vught|Wijk 02 Cromvoirt,,515,5,101,,400,0.500,0.242,0.258,0.000,0.000,0.738,0.154,0.108,0.254,0.373,0.373,1.6,1.8,1.9,1.5,,,,,0.9,,,1.5,1.3,,,
WK086600,2398,wijk,Waalre|Wijk 00 Waalre,,335,4,850,,7500,0.182,0.150,0.528,0.127,0.013,0.763,0.167,0.070,0.292,0.366,0.342,1.4,1.9,1.6,1.4,1.0,1.0,,0.7,1.0,0.7,0.7,1.3,0.6,1.0,0.9,0.9
WK086700,2399,wijk,Waalwijk|Wijk 00 Waalwijk,,225,2,1637,,13400,0.099,0.085,0.547,0.228,0.042,0.585,0.326,0.089,0.342,0.355,0.303,1.2,1.9,1.6,1.5,1.1,1.1,,,0.9,0.6,0.6,1.3,1.2,1.0,0.9,0.9
WK086701,2400,wijk,Waalwijk|Wijk 01 Sprang-Capelle,,258,4,799,,5800,0.264,0.126,0.463,0.101,0.046,0.650,0.291,0.059,0.257,0.380,0.363,1.5,1.9,1.8,1.7,1.1,1.1,,1.1,1.1,0.8,0.8,1.5,1.4,1.3,0.9,0.6
