code;nr;gebied;gebiednaam;provincie;WOZ;stedelijkheid;OAD;ligging;abw_totaal;abw_vrijst;abw_tweekap;abw_rijwoni;abw_meergez_laagb;abw_meergez_hoogb;abw_koop;abw_soc_huur;abw_part_huur;abw_1_pers;abw_2_pers;abw_3_pers;aapbw_totaal;aapbw_koop_vrijst;aapbw_koop_tweekap;aapbw_koop_rijwoni;aapbw_koop_meergez_laagb;aapbw_koop_meergez_hoogb;aapbw_soc_huur_vrijst;aapbw_soc_huur_tweekap;aapbw_soc_huur_rijwoni;aapbw_soc_huur_meergez_laagb;aapbw_soc_huur_meergez_hoogb;aapbw_part_huur_vrijst;aapbw_part_huur_tweekap;aapbw_part_huur_rijwoni;aapbw_part_meergez_laagb;aapbw_part_meergez_hoogb
WK034205;1108;wijk;"Soest; Wijk 05 Smitsveen";;207;2;2213;;2200;2,6%;3,0%;30,3%;22,8%;41,3%;50,6%;43,8%;5,6%;36,5%;31,4%;32,1%;1,1;1,7;1,9;1,6;1,1;1,1;;;;0,7;0,9;;;1,3;1,1;0,7
WK034206;1109;wijk;"Soest; Wijk 06 Overhees";;309;2;1758;;3200;11,2%;6,6%;66,7%;15,5%;0,0%;68,4%;20,9%;10,8%;28,3%;37,0%;34,7%;1,3;1,9;1,6;1,5;1,0;;;;1,0;0,6;;1,0;;1,3;0,7;
WK034207;1110;wijk;"Soest; Wijk 07 Soest-Zuid";;470;4;784;;2500;24,9%;32,8%;28,4%;13,9%;0,0%;83,5%;6,7%;9,8%;25,9%;38,4%;35,8%;1,5;1,9;1,7;1,4;1,2;;;;0,9;0,3;;1,1;1,0;1,3;0,6;
WK034208;1111;wijk;"Soest; Wijk 08 Soesterberg";;259;4;808;;3000;7,7%;8,7%;55,8%;23,7%;4,1%;61,8%;22,0%;16,2%;29,4%;34,3%;36,3%;1,4;2,1;1,9;1,6;1,2;1,0;;;1,1;0,8;;1,7;1,7;1,4;0,8;0,2
WK034401;1112;wijk;"Utrecht; Wijk 01 West";;292;1;3707;;12400;0,4%;0,6%;37,9%;55,8%;5,2%;53,6%;23,6%;22,9%;34,4%;31,9%;33,7%;0,8;1,5;1,4;1,1;0,8;0,8;;;0,8;0,5;0,5;19,1;0,7;0,6;0,5;0,6
WK034402;1113;wijk;"Utrecht; Wijk 02 Noordwest";;250;1;4030;;20500;0,3%;0,7%;47,4%;43,1%;8,4%;39,8%;35,5%;24,7%;36,5%;33,7%;29,8%;0,8;1,4;1,4;1,1;0,8;0,8;;0,9;0,8;0,5;0,5;1,1;1,0;0,7;0,6;0,5
WK034403;1114;wijk;"Utrecht; Wijk 03 Overvecht";;177;1;3276;;15400;0,6%;0,3%;21,6%;36,3%;41,2%;21,5%;66,8%;11,7%;42,8%;26,9%;30,2%;0,8;2,2;1,7;1,3;0,9;0,9;;;0,9;0,6;0,6;1,9;;1,0;0,4;0,7
WK034404;1115;wijk;"Utrecht; Wijk 04 Noordoost";;379;1;4531;;16700;0,4%;0,6%;47,9%;40,2%;10,9%;58,5%;18,4%;23,1%;35,9%;30,1%;34,0%;0,8;1,4;1,4;1,1;0,9;0,7;;;0,7;0,4;0,3;1,1;;0,7;0,5;0,6
WK034405;1116;wijk;"Utrecht; Wijk 05 Oost";;403;1;3545;;13300;1,4%;1,1%;40,1%;43,9%;13,4%;44,5%;31,1%;24,4%;41,4%;27,4%;31,2%;0,8;1,7;1,4;1,1;0,9;0,8;;1,6;0,7;0,5;0,3;0,8;1,1;0,6;0,5;0,8
WK034406;1117;wijk;"Utrecht; Wijk 06 Binnenstad";;354;1;5642;;9200;0,2%;0,2%;25,2%;56,9%;17,4%;32,1%;19,1%;48,8%;46,2%;34,3%;19,4%;0,5;;;1,0;0,7;0,8;;;0,5;0,3;0,3;;;0,5;0,4;0,4
WK034407;1118;wijk;"Utrecht; Wijk 07 Zuid";;247;1;3263;;13000;0,2%;0,4%;37,7%;51,2%;10,5%;42,3%;43,6%;14,1%;42,3%;28,4%;29,3%;0,7;1,7;1,0;1,1;0,8;0,7;;;0,8;0,5;0,4;1,3;;0,7;0,5;0,5
WK034408;1119;wijk;"Utrecht; Wijk 08 Zuidwest";;219;1;3555;;17100;0,1%;0,1%;25,1%;46,6%;28,0%;34,2%;40,8%;25,0%;39,8%;30,3%;30,0%;0,7;;1,5;1,2;0,8;0,8;;;0,8;0,7;0,4;0,7;;0,8;0,5;0,5
WK034409;1120;wijk;"Utrecht; Wijk 09 Leidsche Rijn";;328;2;1958;;15600;3,9%;4,1%;53,3%;25,3%;13,4%;55,8%;24,0%;20,2%;25,4%;28,7%;46,0%;1,2;1,9;1,6;1,4;1,1;1,0;;;1,1;0,6;0,6;1,3;1,0;1,1;0,8;0,9
WK034410;1121;wijk;"Utrecht; Wijk 10 Vleuten-De Meern";;343;2;1501;;18100;7,7%;7,6%;69,0%;13,1%;2,6%;71,5%;18,0%;10,5%;21,7%;28,4%;49,9%;1,4;1,9;1,7;1,5;1,0;1,0;;1,0;1,0;0,6;0,8;1,3;1,3;1,2;0,7;1,0
WK034500;1122;wijk;"Veenendaal; Wijk 00 Centrum";;182;1;3387;;3000;1,5%;3,4%;15,4%;54,7%;25,0%;43,3%;40,4%;16,3%;50,4%;35,6%;14,0%;0,9;1,9;1,3;1,4;0,9;1,1;;;1,0;0,6;0,5;0,9;1,2;0,9;0,8;1,0
WK034501;1123;wijk;"Veenendaal; Wijk 01 Noordoost";;244;2;1802;;5800;6,0%;9,6%;50,0%;16,8%;17,6%;63,6%;28,9%;7,5%;27,1%;30,3%;42,6%;1,2;1,9;1,6;1,5;1,1;1,0;;;1,1;0,6;0,7;1,5;1,5;1,4;0,4;1,1
WK034502;1124;wijk;"Veenendaal; Wijk 02 Zuidoost";;239;2;1998;;6000;7,6%;8,6%;41,4%;22,7%;19,8%;56,0%;34,6%;9,4%;34,4%;31,4%;34,3%;1,1;2,0;1,7;1,5;1,0;1,0;;;1,0;0,4;0,6;1,3;1,2;1,3;0,5;0,5
WK034503;1125;wijk;"Veenendaal; Wijk 03 Zuidwest";;232;2;2411;;3200;7,0%;18,9%;41,0%;28,3%;4,8%;46,3%;48,4%;5,3%;31,4%;35,4%;33,2%;1,1;1,8;1,6;1,5;1,0;1,2;;0,8;1,0;0,7;0,8;1,6;1,0;1,0;0,5;
WK034504;1126;wijk;"Veenendaal; Wijk 04 Noordwest";;214;1;2563;;4000;6,2%;14,4%;39,9%;21,2%;18,2%;59,3%;32,4%;8,3%;34,0%;32,0%;34,1%;1,2;1,9;1,6;1,5;1,0;1,1;;;0,9;0,6;0,6;1,4;0,9;0,9;0,5;0,8
WK034505;1127;wijk;"Veenendaal; Wijk 05 West";;262;2;1726;;6000;6,0%;6,1%;70,5%;17,4%;0,0%;74,8%;19,6%;5,6%;22,0%;38,5%;39,5%;1,3;1,8;1,6;1,5;1,0;;;;1,1;0,6;;1,9;1,4;1,1;0,8;
WK035100;1128;wijk;"Woudenberg; Wijk 00 Woudenberg";;310;4;958;;5100;16,5%;14,8%;53,4%;15,4%;0,0%;72,6%;21,3%;6,0%;25,8%;35,0%;39,2%;1,5;2,0;1,8;1,6;1,0;;;;1,1;0,7;;1,6;1,4;1,1;0,5;
WK035200;1129;wijk;"Wijk bij Duurstede; Wijk 00 Wijk bij Duurstede";;258;3;1414;;7600;3,7%;4,0%;73,5%;18,7%;0,0%;69,6%;25,0%;5,4%;27,5%;38,3%;34,2%;1,3;1,7;1,7;1,5;1,1;;;;1,0;0,6;;1,7;0,8;1,1;0,9;
WK035201;1130;wijk;"Wijk bij Duurstede; Wijk 01 Landelijk gebied";;449;5;374;;300;64,9%;21,6%;13,5%;0,0%;0,0%;89,2%;0,0%;10,8%;17,1%;39,0%;43,9%;2,0;2,3;1,8;1,9;;;;;;;;;;;;
WK035202;1131;wijk;"Wijk bij Duurstede; Wijk 02 Cothen";;298;5;364;;1300;23,5%;27,5%;42,7%;6,3%;0,0%;72,0%;23,2%;4,7%;24,8%;36,0%;39,1%;1,6;2,1;1,7;1,7;;;;1,1;1,0;0,7;;1,8;1,4;;;
WK035203;1132;wijk;"Wijk bij Duurstede; Wijk 03 Langbroek";;347;5;195;;1000;31,5%;23,8%;39,8%;5,0%;0,0%;74,3%;17,3%;8,4%;24,3%;35,9%;39,8%;1,7;2,1;1,7;1,7;;;;1,4;1,0;0,6;;1,9;1,5;1,0;;
WK035300;1133;wijk;"IJsselstein; Wijk 00 IJsselstein";;263;2;1859;;14200;5,4%;6,0%;59,4%;24,8%;4,4%;64,7%;24,6%;10,7%;29,0%;32,9%;38,0%;1,2;1,9;1,7;1,5;1,0;1,0;;0,7;0,9;0,7;0,6;1,3;1,4;1,1;0,4;0,8
WK035501;1134;wijk;"Zeist; Wijk 01 Centrum Zeist";;392;2;2272;;7300;8,9%;20,4%;26,4%;35,3%;8,9%;61,2%;22,2%;16,6%;37,9%;33,6%;28,5%;1,1;1,9;1,6;1,4;1,0;1,0;1,2;0,9;1,0;0,6;0,4;2,0;1,2;0,9;0,6;0,8
WK035502;1135;wijk;"Zeist; Wijk 02 Zeist-Noord";;260;2;1789;;7000;2,3%;12,1%;35,8%;15,6%;34,2%;40,8%;45,6%;13,6%;37,5%;29,0%;33,5%;1,0;1,8;1,6;1,4;1,1;0,9;;1,0;1,0;0,6;0,7;1,7;1,3;0,7;0,7;0,6
WK035503;1136;wijk;"Zeist; Wijk 03 Zeist-West";;273;2;1710;;5900;1,6%;5,9%;58,2%;20,6%;13,7%;52,4%;41,1%;6,5%;31,8%;31,1%;37,1%;1,1;1,9;1,6;1,4;1,1;;;;1,1;0,6;0,7;1,5;1,2;1,0;0,7;
WK035504;1137;wijk;"Zeist; Wijk 04 Zeist-Oost, Zeister Bos e.o.";;338;4;900;;4100;10,2%;22,8%;15,0%;23,0%;29,0%;55,9%;17,6%;26,4%;41,7%;29,5%;28,8%;1,1;1,9;1,6;1,5;1,1;0,9;;1,3;1,2;0,6;0,6;1,8;1,2;1,0;0,4;0,7
WK035505;1138;wijk;"Zeist; Wijk 05 Huis Ter Heide, Bosch en Duin";;484;4;570;;4000;21,5%;16,6%;34,7%;24,8%;2,5%;61,4%;15,6%;23,0%;34,1%;34,4%;31,5%;1,4;2,2;1,7;1,5;1,4;1,2;;1,2;1,0;0,5;1,2;1,7;1,1;0,9;0,4;0,7
WK035601;1139;wijk;"Nieuwegein; Jutphaas Wijkersloot";;209;1;2778;;3100;1,8%;2,7%;42,9%;25,2%;27,4%;48,9%;43,3%;7,8%;39,2%;32,9%;27,8%;1,0;1,7;1,5;1,4;1,0;0,9;;;0,8;0,6;0,6;;;1,3;0,8;
WK035602;1140;wijk;"Nieuwegein; Zuilenstein";;232;2;2213;;2300;2,0%;1,6%;72,6%;23,8%;0,0%;64,8%;29,6%;5,6%;30,9%;35,7%;33,4%;1,1;1,7;1,5;1,3;1,1;;;0,3;0,9;0,6;;;;0,9;0,9;
WK035603;1141;wijk;"Nieuwegein; Batau Zuid";;243;2;2415;;2600;0,0%;3,7%;70,9%;23,1%;2,3%;70,0%;27,5%;2,5%;24,8%;34,0%;41,2%;1,3;;1,6;1,5;1,0;0,7;;;1,1;0,7;0,9;;;1,0;0,6;
WK035604;1142;wijk;"Nieuwegein; Batau Noord";;236;2;2263;;3400;1,7%;2,6%;59,3%;29,0%;7,4%;61,9%;23,4%;14,7%;32,7%;37,1%;30,3%;1,2;1,7;1,7;1,5;1,0;1,0;;;0,9;0,6;0,6;;;1,2;0,7;
WK035605;1143;wijk;"Nieuwegein; Doorslag";;234;2;1889;;2700;2,0%;3,0%;70,3%;23,4%;1,3%;68,6%;26,0%;5,4%;31,2%;38,1%;30,7%;1,2;1,7;1,7;1,4;1,0;;;;0,9;0,6;0,4;;;0,7;0,6;
WK035606;1144;wijk;"Nieuwegein; Huis de Geer";;299;4;860;;300;5,7%;17,0%;77,4%;0,0%;0,0%;66,0%;15,1%;18,9%;20,8%;43,4%;35,8%;1,3;1,5;1,6;1,5;;;;;1,0;;;;;1,1;;
WK035607;1145;wijk;"Nieuwegein; Blokhoeve";;281;3;1235;;800;8,8%;1,4%;41,9%;29,7%;18,2%;81,0%;14,3%;4,8%;32,4%;30,4%;37,2%;1,3;1,8;2,4;1,6;1,2;1,0;;;;0,6;;;;0,9;;0,5
WK035608;1146;wijk;"Nieuwegein; Galecop";;278;2;1619;;3600;3,1%;2,4%;61,1%;23,1%;10,3%;70,5%;25,9%;3,6%;28,5%;36,2%;35,3%;1,3;1,9;1,9;1,5;1,1;1,0;;;1,0;0,6;;;;1,1;;0,9
WK035610;1147;wijk;"Nieuwegein; Fokkesteeg";;218;2;1648;;2800;1,6%;1,4%;68,5%;27,4%;1,1%;60,5%;33,0%;6,5%;31,5%;31,7%;36,9%;1,1;1,6;1,4;1,4;1,1;;;;0,9;0,5;;;;1,2;0,7;0,0
WK035611;1148;wijk;"Nieuwegein; Hoogzandveld";;242;3;1317;;1200;0,0%;1,3%;91,8%;6,9%;0,0%;58,3%;24,7%;17,0%;21,3%;39,6%;39,1%;1,2;;1,3;1,4;0,7;;;;1,0;0,4;;;;1,2;;
WK035612;1149;wijk;"Nieuwegein; Lekboulevard";;231;3;1184;;1000;0,0%;0,0%;26,5%;40,3%;33,2%;51,3%;39,5%;9,2%;52,0%;30,6%;17,3%;0,9;;;1,6;1,1;0,9;;;;0,7;0,3;;;;0,7;0,1
WK035613;1150;wijk;"Nieuwegein; Vreeswijk";;252;3;1492;;1600;4,6%;3,9%;64,6%;22,6%;4,3%;58,1%;36,0%;5,9%;32,3%;37,1%;30,6%;1,2;1,8;1,4;1,5;0,8;1,2;;;0,9;0,6;;;;1,0;0,6;1,2
WK035614;1151;wijk;"Nieuwegein; Merwestein";;166;2;2167;;1000;0,0%;0,0%;4,3%;73,4%;22,3%;29,9%;55,9%;14,1%;54,3%;29,8%;16,0%;0,9;;;1,4;1,0;1,2;;;;0,7;0,9;;;;1,1;0,5
WK035615;1152;wijk;"Nieuwegein; Park Oudegein";;;2;1828;;100;;;;;;;;;;;;2,1;;;;;;;;;;;;;;;
WK035616;1153;wijk;"Nieuwegein; Zandveld";;225;2;1876;;900;1,7%;2,8%;72,5%;15,2%;7,9%;54,2%;41,3%;4,5%;27,2%;33,9%;38,9%;1,2;1,7;1,4;1,5;1,3;1,2;;;1,0;0,4;0,5;;;1,6;1,1;
WK035620;1155;wijk;"Nieuwegein; Laagraven";;;5;488;;100;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;0,0%;0,0%;;;;4,9;2,1;;;;;;;;;;;;;;
WK035621;1156;wijk;"Nieuwegein; Plettenburg";;;4;606;;100;66,7%;0,0%;33,3%;0,0%;0,0%;100,0%;0,0%;0,0%;15,4%;46,2%;38,5%;1,8;2,3;;2,2;;;;;;;;;;;;
WK035622;1157;wijk;"Nieuwegein; De Wiers";;;3;1070;;100;;;;;;;;;;;;2,7;;;;;;;;;;;;;;;
WK035624;1159;wijk;"Nieuwegein; Stadscentrum";;178;1;2664;;1100;0,0%;0,0%;8,9%;77,5%;13,6%;39,0%;30,0%;31,0%;57,5%;29,7%;12,7%;0,8;;;1,2;0,9;1,2;;;0,8;0,6;0,4;;;;0,6;1,0
WK035625;1160;wijk;"Nieuwegein; Rijnhuizen";;189;4;887;;400;3,4%;0,0%;12,1%;84,5%;0,0%;34,1%;24,4%;41,5%;60,7%;27,9%;11,5%;0,9;;;1,5;1,3;;;;;0,8;;;;;0,8;
WK035800;1161;wijk;"Aalsmeer; Wijk 00 Aalsmeer";;333;3;1013;;5700;12,0%;9,7%;53,0%;23,9%;1,4%;60,0%;24,6%;15,4%;33,4%;35,1%;31,5%;1,3;1,9;1,7;1,5;1,1;0,8;0,7;1,0;1,0;0,4;0,7;1,1;1,1;1,1;0,6;
WK035801;1162;wijk;"Aalsmeer; Wijk 01 Kudelstraat en Kalslagen";;309;4;829;;3800;9,3%;3,8%;64,6%;21,0%;1,3%;66,0%;27,4%;6,6%;24,9%;34,7%;40,3%;1,4;2,0;2,0;1,7;1,1;1,1;;;1,2;0,8;;1,7;1,4;1,1;0,6;
WK035802;1163;wijk;"Aalsmeer; Wijk 02 Oosteinde";;398;4;891;;3600;27,2%;11,5%;52,9%;8,5%;0,0%;73,5%;19,3%;7,2%;19,0%;28,6%;52,4%;1,6;2,1;1,9;1,7;1,0;;;;1,1;0,6;;1,5;1,2;1,2;0,6;
WK036101;1164;wijk;"Alkmaar; Zuid";;253;1;3239;;7100;4,3%;4,0%;50,5%;37,0%;4,3%;56,3%;31,3%;12,4%;42,2%;31,8%;26,0%;0,9;1,4;1,3;1,2;1,0;0,9;;0,9;0,7;0,5;0,6;1,0;0,7;1,0;0,4;0,5
WK036102;1165;wijk;"Alkmaar; Oudorp";;249;2;2073;;6100;12,0%;7,3%;49,0%;20,5%;11,1%;63,0%;30,5%;6,5%;33,7%;34,2%;32,2%;1,1;1,6;1,4;1,3;0,9;1,1;;0,6;0,8;0,5;0,6;1,0;;1,0;0,4;0,8
WK036103;1166;wijk;"Alkmaar; Overdie";;168;2;2284;;3800;0,5%;0,5%;41,7%;41,5%;15,7%;34,6%;56,3%;9,1%;41,6%;30,6%;27,8%;0,9;1,4;1,7;1,3;0,9;1,0;;;0,8;0,6;0,7;;;1,0;0,8;0,8
WK036104;1167;wijk;"Alkmaar; West";;215;2;2042;;6100;2,8%;2,3%;47,6%;29,8%;17,6%;57,1%;29,8%;13,1%;45,3%;29,8%;24,9%;0,9;1,7;1,5;1,2;0,9;0,9;;;0,9;0,5;0,3;1,5;;1,0;0,7;0,7
WK036105;1168;wijk;"Alkmaar; Huiswaard";;191;2;2178;;3600;0,3%;0,4%;65,6%;21,9%;11,8%;55,1%;36,8%;8,1%;38,9%;32,2%;28,8%;0,9;;1,2;1,2;0,9;0,9;;;0,8;0,4;0,6;;;0,9;0,7;
WK036106;1169;wijk;"Alkmaar; De Mare";;179;2;2231;;7500;1,5%;1,0%;68,8%;27,3%;1,3%;61,4%;31,4%;7,2%;39,7%;31,6%;28,7%;0,9;1,3;1,2;1,2;1,0;;;;0,6;0,4;;1,0;;0,8;0,7;0,1
WK036107;1170;wijk;"Alkmaar; Daalmeer/Koedijk";;208;2;1802;;5700;5,3%;4,7%;73,6%;15,0%;1,4%;62,1%;32,3%;5,6%;31,3%;33,9%;34,7%;1,2;1,7;1,5;1,4;0,8;;;1,1;0,8;0,5;0,6;1,3;;1,0;;
WK036108;1171;wijk;"Alkmaar; Centrum";;226;1;3867;;4800;2,4%;3,3%;38,3%;49,0%;6,9%;51,8%;13,0%;35,1%;49,0%;33,0%;18,0%;0,8;1,1;1,0;1,0;0,9;1,1;;0,5;0,6;0,4;0,6;0,8;0,8;0,7;0,6;0,9
WK036109;1172;wijk;"Alkmaar; Schermer";;283;5;149;;2300;47,6%;14,5%;28,1%;9,8%;0,0%;77,0%;16,5%;6,5%;24,2%;38,6%;37,2%;1,6;2,0;1,6;1,6;1,2;;;1,2;1,0;0,8;;1,4;1,0;0,8;1,2;
WK036110;1173;wijk;"Alkmaar; Graft-De Rijp";;284;5;423;;2700;32,1%;11,2%;51,0%;5,7%;0,0%;78,4%;16,8%;4,9%;26,2%;39,4%;34,5%;1,5;1,7;1,6;1,5;1,1;;;0,7;1,0;0,6;;1,5;1,2;1,0;;
WK036111;1174;wijk;"Alkmaar; Vroonermeer";;277;2;1765;;1600;4,5%;13,5%;61,4%;7,1%;13,5%;75,0%;20,1%;4,9%;21,9%;30,3%;47,7%;1,3;1,7;1,6;1,5;1,1;0,9;;;0,9;;0,5;;;1,1;1,0;1,0
WK036201;1175;wijk;"Amstelveen; Randwijck";;477;1;2785;;2400;2,1%;2,5%;55,7%;18,8%;20,9%;71,4%;0,0%;28,6%;31,2%;26,8%;42,1%;1,0;1,5;1,5;1,3;0,9;0,8;;;;;;;;0,9;0,5;0,4
WK036202;1176;wijk;"Amstelveen; Patrimonium";;545;3;1466;;1400;6,7%;5,2%;63,6%;24,5%;0,0%;47,2%;42,0%;10,8%;33,5%;30,9%;35,7%;1,1;2,2;1,5;1,4;1,2;;;;1,0;0,4;;0,6;;0,8;0,6;
WK036203;1177;wijk;"Amstelveen; Elsrijk";;503;1;3328;;4700;1,5%;3,5%;54,0%;23,2%;17,8%;63,2%;18,9%;17,9%;32,1%;26,6%;41,3%;1,0;1,6;1,5;1,4;1,0;0,8;;1,0;0,8;0,5;0,7;1,5;;0,8;0,6;0,4
WK036204;1178;wijk;"Amstelveen; Stadshart";;381;1;3680;;1600;0,0%;0,0%;12,2%;41,1%;46,7%;56,2%;5,6%;38,2%;37,0%;30,2%;32,8%;0,8;;;1,3;1,0;1,0;;;;0,7;;;;0,8;0,4;0,5
WK036205;1179;wijk;"Amstelveen; Uilenstede, Kronenburg";;198;1;3248;;1200;0,0%;0,0%;1,4%;21,8%;76,8%;0,0%;100,0%;0,0%;63,3%;14,9%;21,7%;0,4;;;;;;;;0,5;0,4;0,4;;;;;
WK036206;1180;wijk;"Amstelveen; Bankras, Kostverloren";;348;1;2699;;4700;1,7%;1,1%;38,7%;28,9%;29,6%;44,3%;36,5%;19,3%;38,7%;30,9%;30,4%;0,9;1,9;1,6;1,2;1,0;0,9;;;1,0;0,6;0,6;;;0,7;0,5;0,6
WK036207;1181;wijk;"Amstelveen; Buitengebied Noord";;960;4;525;;400;40,0%;21,7%;38,3%;0,0%;0,0%;81,4%;5,1%;13,6%;23,0%;34,4%;42,6%;1,6;2,1;1,8;1,5;;;;;0,9;;;1,3;;0,8;;
WK036208;1182;wijk;"Amstelveen; Keizer Karelpark";;339;1;2901;;5900;1,3%;1,4%;37,3%;38,8%;21,3%;42,8%;37,0%;20,2%;39,5%;30,6%;30,0%;0,9;1,6;1,7;1,3;1,0;1,0;;;0,9;0,5;0,7;;;0,7;0,5;0,4
WK036209;1183;wijk;"Amstelveen; Groenelaan";;302;1;2798;;4100;1,3%;0,9%;23,4%;10,2%;64,2%;21,2%;46,6%;32,3%;46,8%;29,2%;24,0%;0,8;1,4;1,9;1,3;0,7;0,9;;0,5;1,0;0,5;0,6;;;0,9;0,5;0,7
WK036210;1184;wijk;"Amstelveen; Waardhuizen, Middenhoven";;337;2;2081;;6000;0,7%;1,3%;62,4%;27,1%;8,6%;49,6%;34,4%;16,0%;32,6%;34,6%;32,8%;1,0;1,8;1,5;1,4;0,9;0,9;;;1,0;0,6;;;;0,9;0,7;0,4
WK036211;1185;wijk;"Amstelveen; Bovenkerk - Westwijk Noord";;372;2;1729;;4700;2,8%;2,8%;53,6%;28,4%;12,4%;44,6%;28,5%;27,0%;33,0%;30,4%;36,6%;1,1;2,0;1,6;1,5;1,1;1,0;;;1,2;0,7;0,6;1,3;0,9;1,2;0,8;0,6
WK036212;1186;wijk;"Amstelveen; Westwijk Zuid";;479;3;1341;;2700;4,5%;2,3%;68,9%;16,7%;7,7%;72,4%;19,0%;8,6%;19,4%;22,4%;58,3%;1,4;2,0;1,9;1,6;1,1;0,8;;;1,2;0,9;0,9;1,6;;1,2;0,4;0,7
WK036213;1187;wijk;"Amstelveen; Buitengebied Zuid";;487;4;525;;500;52,1%;11,7%;33,0%;3,2%;0,0%;67,7%;19,4%;12,9%;24,2%;35,8%;40,0%;1,7;2,0;1,9;1,6;;;;;1,4;;;1,5;;;;
WK036214;1188;wijk;"Amstelveen; Amsterdamse Bos";;;4;962;;100;42,9%;0,0%;57,1%;0,0%;0,0%;57,1%;0,0%;42,9%;25,0%;25,0%;50,0%;1,7;;;1,8;;;;;;;;;;;;
WK036300;1189;wijk;"Amsterdam; Burgwallen-Oude Zijde";;448;1;7674;;2600;0,0%;0,0%;10,8%;60,1%;29,0%;19,2%;17,3%;63,6%;52,7%;32,5%;14,8%;0,3;;;0,7;0,5;0,5;;;0,5;0,2;0,3;;;0,4;0,2;0,3
WK036301;1190;wijk;"Amsterdam; Burgwallen-Nieuwe Zijde";;452;1;9283;;2500;0,0%;0,0%;9,1%;53,0%;37,8%;20,8%;10,6%;68,6%;54,9%;32,0%;13,1%;0,3;;;0,7;0,5;0,5;;;;0,2;0,2;;;0,3;0,3;0,2
WK036302;1191;wijk;"Amsterdam; Grachtengordel-West";;804;1;10678;;3600;0,0%;0,0%;13,1%;54,3%;32,6%;44,8%;12,5%;42,7%;49,8%;32,6%;17,6%;0,6;;;1,0;0,8;0,8;;;;0,5;0,2;;;0,6;0,3;0,4
WK036303;1192;wijk;"Amsterdam; Grachtengordel-Zuid";;785;1;9272;;2900;0,5%;0,0%;17,6%;51,0%;30,9%;41,9%;4,9%;53,2%;47,8%;32,3%;19,9%;0,6;;;1,1;0,7;0,9;;;;0,3;0,2;;;0,7;0,3;0,3
WK036304;1193;wijk;"Amsterdam; Nieuwmarkt/Lastage";;492;1;7039;;5800;0,0%;0,0%;4,1%;48,3%;47,5%;29,4%;42,8%;27,7%;56,8%;28,5%;14,7%;0,4;;;0,8;0,6;0,7;;;0,3;0,3;0,2;;;0,5;0,3;0,2
WK036305;1194;wijk;"Amsterdam; Haarlemmerbuurt";;492;1;8079;;5300;0,5%;0,2%;3,7%;61,1%;34,5%;29,4%;43,6%;27,0%;53,8%;29,5%;16,7%;0,4;0,9;;1,1;0,6;0,7;;;0,3;0,3;0,3;;;0,5;0,3;0,4
WK036306;1195;wijk;"Amsterdam; Jordaan";;432;1;11362;;12000;0,2%;0,1%;5,9%;76,9%;17,0%;26,1%;34,1%;39,8%;59,5%;27,4%;13,1%;0,4;0,7;;0,9;0,6;0,6;;;0,4;0,3;0,3;;;0,4;0,3;0,3
WK036307;1196;wijk;"Amsterdam; De Weteringschans";;576;1;9549;;4100;0,3%;0,0%;9,4%;61,3%;29,0%;38,9%;12,2%;48,9%;51,0%;31,8%;17,2%;0,5;;;1,0;0,7;0,8;;;;0,2;0,2;;;0,5;0,3;0,3
WK036308;1197;wijk;"Amsterdam; Weesperbuurt/Plantage";;525;1;7799;;3900;0,0%;0,0%;2,9%;45,7%;51,4%;36,4%;31,1%;32,5%;53,9%;29,7%;16,3%;0,5;;;1,1;0,7;0,7;;;;0,2;0,3;;;0,5;0,3;0,4
WK036309;1198;wijk;"Amsterdam; Oostelijke Eilanden/Kadijken";;402;1;6376;;7200;0,0%;0,0%;1,6%;64,7%;33,7%;29,8%;47,3%;22,9%;51,5%;28,8%;19,6%;0,5;;;1,1;0,7;0,7;;;0,4;0,4;0,4;;;1,2;0,3;0,4
WK036310;1199;wijk;"Amsterdam; Westelijk Havengebied";;;4;715;;100;0,0%;0,0%;100,0%;0,0%;0,0%;0,0%;0,0%;100,0%;70,0%;0,0%;30,0%;0,9;;;;;;;;;;;;;;;
WK036311;1200;wijk;"Amsterdam; Bedrijventerrein Sloterdijk";;;3;1435;;600;0,0%;0,0%;0,0%;85,3%;14,7%;0,0%;0,0%;100,0%;77,5%;18,3%;4,2%;0,2;;;;;;;;;;;;;;0,1;0,3
WK036312;1201;wijk;"Amsterdam; Houthavens";;529;1;3378;;1400;0,0%;0,0%;4,9%;53,0%;42,2%;60,2%;12,4%;27,4%;36,6%;34,4%;29,0%;0,7;;;1,1;0,9;0,8;;;;0,2;0,3;;;;0,5;0,3
WK036313;1202;wijk;"Amsterdam; Spaarndammer- en Zeeheldenbuurt";;344;1;5464;;5900;0,0%;0,0%;0,3%;70,9%;28,7%;22,7%;58,2%;19,1%;53,1%;28,0%;19,0%;0,4;;;;0,5;0,7;;;;0,4;0,4;;;;0,4;0,4
WK036314;1203;wijk;"Amsterdam; Staatsliedenbuurt";;356;1;9120;;7600;0,0%;0,0%;0,3%;78,3%;21,4%;29,1%;47,7%;23,2%;54,3%;28,2%;17,5%;0,4;;;0,7;0,5;0,6;;;0,5;0,4;0,4;;;;0,3;0,4
