code,nr,gebied,gebiednaam,provincie,WOZ,stedelijkheid,OAD,ligging,abw_totaal,abw_vrijst,abw_tweekap,abw_rijwoni,abw_meergez_laagb,abw_meergez_hoogb,abw_koop,abw_soc_huur,abw_part_huur,abw_1_pers,abw_2_pers,abw_3_pers,aapbw_totaal,aapbw_koop_vrijst,aapbw_koop_tweekap,aapbw_koop_rijwoni,aapbw_koop_meergez_laagb,aapbw_koop_meergez_hoogb,aapbw_soc_huur_vrijst,aapbw_soc_huur_tweekap,aapbw_soc_huur_rijwoni,aapbw_soc_huur_meergez_laagb,aapbw_soc_huur_meergez_hoogb,aapbw_part_huur_vrijst,aapbw_part_huur_tweekap,aapbw_part_huur_rijwoni,aapbw_part_meergez_laagb,aapbw_part_meergez_hoogb
GM0335,97,gemeente,Montfoort,,291,4,747,,5555.0,0.167,0.065,0.638,0.129,0.129,0.751,0.162,0.084,0.266,0.353,0.383,1.4,1.9,1.6,1.5,1.0,1.0,,0.9,1.0,0.5,0.5,1.4,1.3,1.0,0.8,0.8
GM0339,98,gemeente,Renswoude,,304,4,514,,2050.0,0.244,0.122,0.529,0.100,0.100,0.746,0.000,0.244,0.239,0.341,0.420,1.6,2.0,1.8,1.6,1.2,1.2,,,,0.0,0.0,1.4,1.3,1.1,0.9,0.9
GM0340,99,gemeente,Rhenen,,286,4,924,,8010.0,0.215,0.158,0.433,0.190,0.190,0.646,0.273,0.071,0.283,0.356,0.360,1.4,2.0,1.6,1.5,1.1,1.1,,1.2,1.0,0.7,0.7,1.6,1.3,1.2,0.8,0.8
GM0342,100,gemeente,Soest,,313,3,1468,,20225.0,0.124,0.143,0.395,0.329,0.329,0.641,0.220,0.112,0.325,0.345,0.330,1.3,1.9,1.7,1.5,1.1,1.1,,1.0,1.0,0.7,0.7,1.3,1.2,1.3,0.6,0.6
GM0344,101,gemeente,Utrecht,,294,1,3444,,150720.0,0.017,0.017,0.418,0.544,0.544,0.457,0.321,0.212,0.359,0.299,0.342,0.9,1.8,1.6,1.3,0.8,0.8,0.9,1.1,0.9,0.5,0.5,2.0,1.0,0.8,0.5,0.5
GM0345,102,gemeente,Veenendaal,,234,2,2200,,27770.0,0.060,0.097,0.463,0.378,0.378,0.594,0.319,0.083,0.315,0.337,0.348,1.2,1.9,1.6,1.5,1.0,1.0,0.7,0.9,1.0,0.6,0.6,1.5,1.1,1.2,0.6,0.6
GM0351,103,gemeente,Woudenberg,,310,4,958,,5080.0,0.164,0.148,0.533,0.154,0.154,0.721,0.212,0.060,0.258,0.349,0.392,1.5,2.0,1.8,1.6,1.0,1.0,,,1.1,0.7,0.7,1.6,1.4,1.1,0.5,0.5
GM0352,104,gemeente,Wijk bij Duurstede,,273,3,1128,,9955.0,0.099,0.091,0.650,0.156,0.156,0.702,0.234,0.056,0.266,0.378,0.356,1.4,2.0,1.7,1.6,1.1,1.1,,1.2,1.0,0.6,0.6,1.8,1.3,1.1,0.9,0.9
GM0353,105,gemeente,IJsselstein,,263,2,1859,,14115.0,0.054,0.060,0.594,0.292,0.292,0.646,0.245,0.107,0.290,0.329,0.380,1.2,1.9,1.7,1.5,1.0,1.0,,0.7,0.9,0.7,0.7,1.3,1.4,1.1,0.5,0.5
GM0355,106,gemeente,Zeist,,333,2,1590,,28045.0,0.076,0.150,0.347,0.421,0.421,0.528,0.301,0.158,0.365,0.314,0.320,1.1,2.0,1.6,1.4,1.0,1.0,0.9,1.0,1.0,0.6,0.6,1.8,1.2,0.9,0.6,0.6
GM0356,107,gemeente,Nieuwegein,,235,2,1927,,28240.0,0.022,0.024,0.578,0.373,0.373,0.601,0.304,0.086,0.335,0.347,0.317,1.1,1.8,1.6,1.4,1.0,1.0,,0.5,1.0,0.6,0.6,1.2,1.0,1.1,0.8,0.8
GM0358,108,gemeente,Aalsmeer,,344,4,930,,12920.0,0.151,0.083,0.553,0.195,0.195,0.642,0.235,0.104,0.270,0.332,0.398,1.4,2.0,1.8,1.6,1.1,1.1,0.7,1.0,1.1,0.6,0.6,1.3,1.2,1.1,0.6,0.6
GM0361,109,gemeente,Alkmaar,,222,2,2267,,50675.0,0.073,0.044,0.537,0.341,0.341,0.579,0.294,0.107,0.381,0.328,0.292,1.0,1.7,1.4,1.3,0.9,0.9,0.8,0.9,0.8,0.5,0.5,1.3,1.0,0.9,0.6,0.6
GM0362,110,gemeente,Amstelveen,,388,1,2516,,39690.0,0.028,0.022,0.456,0.492,0.492,0.479,0.310,0.206,0.357,0.294,0.349,1.0,1.9,1.6,1.4,1.0,1.0,,0.9,1.0,0.6,0.6,1.3,1.1,1.0,0.6,0.6
GM0363,111,gemeente,Amsterdam,,378,1,6074,,423645.0,0.008,0.006,0.116,0.860,0.860,0.292,0.405,0.285,0.455,0.287,0.257,0.6,1.5,1.4,1.2,0.7,0.7,1.0,0.8,0.8,0.4,0.4,1.0,1.0,0.8,0.4,0.4
GM0370,112,gemeente,Beemster,,363,4,650,,3945.0,0.370,0.136,0.389,0.095,0.095,0.755,0.186,0.044,0.246,0.361,0.394,1.5,1.9,1.6,1.6,1.0,1.0,,1.5,1.0,0.7,0.7,1.8,1.4,1.2,0.6,0.6
GM0373,113,gemeente,Bergen (NH.),,402,4,819,,13970.0,0.282,0.103,0.389,0.210,0.210,0.669,0.196,0.116,0.373,0.361,0.266,1.2,1.7,1.4,1.4,1.0,1.0,0.9,1.0,0.9,0.6,0.6,1.3,1.1,1.1,0.4,0.4
GM0375,114,gemeente,Beverwijk,,215,1,2730,,18630.0,0.055,0.075,0.445,0.419,0.419,0.553,0.370,0.071,0.358,0.316,0.326,1.1,1.7,1.5,1.5,1.0,1.0,0.6,0.8,1.0,0.6,0.6,1.0,0.6,1.1,0.7,0.7
GM0376,115,gemeente,Blaricum,,608,3,1077,,4840.0,0.236,0.176,0.461,0.126,0.126,0.693,0.220,0.079,0.287,0.354,0.360,1.5,2.1,1.7,1.6,1.2,1.2,,1.0,1.1,0.7,0.7,1.6,1.3,1.4,1.1,1.1
GM0377,116,gemeente,Bloemendaal,,695,3,1086,,9610.0,0.170,0.155,0.439,0.233,0.233,0.713,0.180,0.084,0.299,0.351,0.351,1.4,2.0,1.7,1.5,1.1,1.1,,1.3,1.1,0.6,0.6,1.5,1.2,1.1,0.8,0.8
GM0383,117,gemeente,Castricum,,314,3,1345,,15740.0,0.161,0.116,0.510,0.204,0.204,0.746,0.158,0.075,0.322,0.355,0.324,1.2,1.7,1.5,1.3,0.9,0.9,,0.9,0.9,0.5,0.5,1.4,1.0,1.0,0.6,0.6
GM0384,118,gemeente,Diemen,,258,1,2716,,14155.0,0.012,0.012,0.371,0.604,0.604,0.416,0.255,0.316,0.395,0.300,0.306,0.8,1.7,1.5,1.3,0.9,0.9,,,0.8,0.5,0.5,1.2,1.4,1.1,0.4,0.4
GM0385,119,gemeente,Edam-Volendam,,276,3,1302,,14755.0,0.113,0.057,0.709,0.118,0.118,0.775,0.171,0.046,0.273,0.347,0.380,1.2,1.8,1.4,1.2,0.9,0.9,,1.1,0.9,0.5,0.5,1.1,0.9,0.7,0.7,0.7
GM0388,120,gemeente,Enkhuizen,,207,3,1388,,8575.0,0.100,0.087,0.571,0.234,0.234,0.608,0.302,0.078,0.366,0.345,0.289,1.0,1.5,1.4,1.3,0.9,0.9,0.7,1.0,0.7,0.4,0.4,0.9,1.0,1.0,0.6,0.6
GM0392,121,gemeente,Haarlem,,326,1,3557,,73735.0,0.011,0.013,0.505,0.465,0.465,0.532,0.303,0.156,0.387,0.301,0.312,0.9,1.7,1.5,1.2,0.9,0.9,0.8,0.8,0.8,0.5,0.5,1.3,0.9,0.8,0.6,0.6
GM0394,122,gemeente,Haarlemmermeer,,298,2,1523,,63025.0,0.081,0.073,0.604,0.230,0.230,0.669,0.224,0.091,0.272,0.328,0.400,1.3,2.0,1.8,1.6,1.1,1.1,1.3,0.9,1.0,0.6,0.6,1.6,1.1,1.1,0.7,0.7
GM0396,123,gemeente,Heemskerk,,258,2,2339,,17185.0,0.065,0.042,0.572,0.316,0.316,0.599,0.318,0.076,0.321,0.355,0.324,1.2,1.8,1.6,1.5,1.1,1.1,,1.1,0.9,0.6,0.6,1.3,0.9,1.1,0.8,0.8
GM0397,124,gemeente,Heemstede,,503,2,1772,,12110.0,0.052,0.092,0.537,0.315,0.315,0.656,0.216,0.116,0.364,0.318,0.318,1.2,1.8,1.6,1.4,1.0,1.0,,0.8,1.0,0.6,0.6,1.5,1.1,1.1,0.6,0.6
GM0398,125,gemeente,Heerhugowaard,,227,2,1693,,23525.0,0.105,0.062,0.618,0.213,0.213,0.695,0.214,0.082,0.290,0.339,0.371,1.3,1.9,1.6,1.4,1.0,1.0,,0.7,0.9,0.5,0.5,2.1,1.1,1.1,0.6,0.6
GM0399,126,gemeente,Heiloo,,338,3,1349,,10580.0,0.216,0.141,0.403,0.233,0.233,0.721,0.178,0.085,0.337,0.352,0.311,1.2,1.6,1.4,1.3,0.9,0.9,,0.8,0.9,0.6,0.6,1.1,1.1,0.9,0.5,0.5
GM0400,127,gemeente,Den Helder,,153,2,1690,,26960.0,0.055,0.047,0.648,0.245,0.245,0.547,0.374,0.072,0.397,0.347,0.257,1.0,1.7,1.5,1.3,1.0,1.0,,0.7,0.7,0.5,0.5,1.0,0.9,0.7,0.4,0.4
GM0402,128,gemeente,Hilversum,,314,1,2750,,40990.0,0.042,0.077,0.493,0.383,0.383,0.545,0.302,0.143,0.377,0.310,0.313,1.0,1.9,1.6,1.3,1.0,1.0,0.7,0.9,0.9,0.5,0.5,1.3,0.9,0.9,0.6,0.6
GM0405,129,gemeente,Hoorn,,211,2,1678,,32270.0,0.071,0.043,0.619,0.264,0.264,0.612,0.301,0.083,0.342,0.328,0.329,1.1,1.7,1.5,1.3,1.0,1.0,0.9,0.6,0.8,0.5,0.5,1.1,1.1,1.0,0.5,0.5
GM0406,130,gemeente,Huizen,,310,2,2029,,18430.0,0.059,0.090,0.578,0.272,0.272,0.586,0.328,0.080,0.343,0.349,0.308,1.3,2.0,1.7,1.6,1.1,1.1,,0.9,1.0,0.6,0.6,1.5,1.3,1.2,0.8,0.8
GM0415,131,gemeente,Landsmeer,,395,3,1037,,4735.0,0.161,0.064,0.627,0.137,0.137,0.660,0.259,0.067,0.266,0.348,0.385,1.3,1.9,1.6,1.4,1.1,1.1,,1.3,1.0,0.7,0.7,1.5,1.3,1.3,0.8,0.8
GM0416,132,gemeente,Langedijk,,272,4,939,,11650.0,0.355,0.096,0.393,0.138,0.138,0.728,0.194,0.052,0.268,0.368,0.364,1.4,1.7,1.6,1.4,1.0,1.0,1.0,0.9,0.9,0.6,0.6,1.1,0.8,1.1,0.5,0.5
GM0417,133,gemeente,Laren,,627,3,1094,,4940.0,0.220,0.285,0.346,0.143,0.143,0.684,0.181,0.120,0.353,0.350,0.297,1.5,2.0,1.7,1.5,1.2,1.2,,1.3,1.0,0.6,0.6,1.5,1.1,1.0,0.7,0.7
GM0420,134,gemeente,Medemblik,,239,4,523,,18690.0,0.321,0.135,0.413,0.120,0.120,0.690,0.236,0.056,0.287,0.359,0.353,1.4,1.8,1.6,1.5,1.2,1.2,0.9,1.0,1.0,0.6,0.6,1.3,1.1,1.0,0.5,0.5
GM0431,135,gemeente,Oostzaan,,324,3,1061,,4020.0,0.160,0.107,0.565,0.158,0.158,0.668,0.275,0.044,0.262,0.343,0.394,1.4,1.8,1.6,1.5,1.0,1.0,,1.1,1.0,0.7,0.7,1.4,1.2,0.8,0.7,0.7
GM0432,136,gemeente,Opmeer,,249,4,517,,4765.0,0.320,0.115,0.446,0.110,0.110,0.757,0.005,0.224,0.271,0.364,0.366,1.5,1.9,1.6,1.5,1.0,1.0,,,,0.7,0.7,1.5,1.1,0.9,0.7,0.7
GM0437,137,gemeente,Ouder-Amstel,,393,3,1312,,6050.0,0.062,0.064,0.483,0.379,0.379,0.555,0.321,0.107,0.330,0.326,0.344,1.1,1.9,1.6,1.4,1.0,1.0,1.5,1.3,1.0,0.6,0.6,1.3,1.0,0.8,0.7,0.7
GM0439,138,gemeente,Purmerend,,235,2,2229,,35845.0,0.035,0.024,0.611,0.327,0.327,0.594,0.340,0.060,0.327,0.338,0.335,1.1,1.7,1.6,1.4,1.0,1.0,0.5,0.8,0.8,0.5,0.5,1.1,0.9,1.0,0.8,0.8
GM0441,139,gemeente,Schagen,,241,4,738,,20210.0,0.261,0.101,0.479,0.134,0.134,0.679,0.217,0.069,0.318,0.365,0.317,1.3,1.8,1.6,1.4,1.0,1.0,,0.9,0.9,0.5,0.5,1.4,1.2,1.0,0.8,0.8
GM0448,140,gemeente,Texel,,291,5,473,,6325.0,0.294,0.170,0.376,0.140,0.140,0.662,0.213,0.096,0.363,0.367,0.270,1.2,1.6,1.5,1.3,0.9,0.9,,0.9,0.8,0.5,0.5,1.4,1.0,0.8,0.4,0.4
GM0450,141,gemeente,Uitgeest,,291,3,1104,,5635.0,0.111,0.088,0.600,0.190,0.190,0.715,0.220,0.050,0.270,0.348,0.382,1.3,1.6,1.5,1.5,1.1,1.1,,,1.0,0.6,0.6,1.5,0.8,0.8,0.5,0.5
GM0451,142,gemeente,Uithoorn,,282,3,1429,,12410.0,0.070,0.035,0.613,0.278,0.278,0.602,0.313,0.081,0.303,0.323,0.374,1.3,1.9,1.8,1.6,1.1,1.1,,0.9,1.0,0.7,0.7,1.4,1.4,1.2,0.8,0.8
GM0453,143,gemeente,Velsen,,266,2,1846,,30590.0,0.025,0.067,0.534,0.364,0.364,0.563,0.357,0.064,0.341,0.333,0.326,1.2,1.8,1.6,1.5,1.1,1.1,1.0,0.7,1.0,0.6,0.6,1.4,1.1,1.0,0.8,0.8
GM0457,144,gemeente,Weesp,,289,2,1773,,8970.0,0.038,0.036,0.467,0.440,0.440,0.545,0.329,0.105,0.368,0.326,0.307,1.0,1.9,1.5,1.3,0.9,0.9,0.7,1.0,0.8,0.6,0.6,1.3,1.5,0.8,0.6,0.6
GM0473,145,gemeente,Zandvoort,,312,2,1815,,8290.0,0.074,0.068,0.346,0.507,0.507,0.545,0.344,0.099,0.410,0.331,0.260,1.1,1.8,1.5,1.4,1.1,1.1,,1.1,0.9,0.6,0.6,1.4,1.2,1.0,0.6,0.6
GM0479,146,gemeente,Zaanstad,,228,2,2048,,67235.0,0.066,0.067,0.514,0.347,0.347,0.548,0.373,0.072,0.325,0.328,0.347,1.1,1.6,1.4,1.4,1.0,1.0,0.6,0.8,0.9,0.6,0.6,1.0,0.9,1.0,0.7,0.7
GM0482,147,gemeente,Alblasserdam,Zuid-Holland,217,2,1519,,8120.0,0.064,0.059,0.568,0.307,0.307,0.613,0.329,0.053,0.291,0.344,0.365,1.2,1.9,1.7,1.5,1.0,1.0,,0.9,0.9,0.5,0.5,1.3,1.6,0.8,1.0,1.0
GM0484,148,gemeente,Alphen aan den Rijn,Zuid-Holland,245,2,1835,,47665.0,0.083,0.056,0.521,0.337,0.337,0.627,0.261,0.096,0.310,0.350,0.340,1.2,1.9,1.7,1.5,1.1,1.1,0.9,0.8,1.0,0.6,0.6,1.5,1.1,1.2,0.7,0.7
GM0489,149,gemeente,Barendrecht,Zuid-Holland,288,2,1671,,19020.0,0.055,0.067,0.623,0.252,0.252,0.698,0.220,0.078,0.239,0.339,0.422,1.3,1.9,1.8,1.6,1.1,1.1,,,1.0,0.6,0.6,0.9,1.3,1.3,0.8,0.8
GM0498,150,gemeente,Drechterland,,267,4,502,,8150.0,0.370,0.123,0.405,0.099,0.099,0.737,0.208,0.045,0.272,0.370,0.358,1.4,1.8,1.5,1.4,0.9,0.9,,1.1,0.9,0.5,0.5,1.4,1.3,1.2,0.6,0.6
GM0501,151,gemeente,Brielle,Zuid-Holland,235,4,882,,7635.0,0.113,0.050,0.650,0.174,0.174,0.665,0.239,0.078,0.312,0.377,0.310,1.4,2.0,1.8,1.6,1.2,1.2,,0.9,1.0,0.7,0.7,1.5,1.1,1.0,0.6,0.6
GM0502,152,gemeente,Capelle aan den IJssel,Zuid-Holland,202,2,2301,,30395.0,0.019,0.023,0.415,0.542,0.542,0.542,0.360,0.095,0.359,0.334,0.307,1.1,1.9,1.7,1.5,1.1,1.1,,,0.9,0.6,0.6,1.1,1.0,1.0,0.6,0.6
GM0503,153,gemeente,Delft,Zuid-Holland,210,1,3509,,48795.0,0.010,0.012,0.339,0.637,0.637,0.380,0.450,0.160,0.436,0.296,0.269,0.8,1.7,1.5,1.3,0.9,0.9,0.9,0.8,0.8,0.5,0.5,1.5,0.7,0.6,0.5,0.5
GM0505,154,gemeente,Dordrecht,Zuid-Holland,187,1,2510,,53240.0,0.029,0.038,0.512,0.417,0.417,0.583,0.290,0.117,0.365,0.323,0.312,1.0,1.9,1.6,1.4,1.0,1.0,0.5,0.6,0.8,0.5,0.5,1.8,1.0,0.9,0.6,0.6
GM0512,155,gemeente,Gorinchem,Zuid-Holland,212,2,1742,,16445.0,0.053,0.050,0.481,0.408,0.408,0.493,0.393,0.106,0.363,0.318,0.319,1.1,1.8,1.7,1.5,1.1,1.1,,0.8,0.9,0.6,0.6,1.6,1.8,1.2,0.6,0.6
GM0513,156,gemeente,Gouda,Zuid-Holland,206,1,2546,,32500.0,0.019,0.025,0.561,0.389,0.389,0.557,0.304,0.131,0.361,0.333,0.306,1.0,1.7,1.4,1.3,0.9,0.9,,0.6,0.8,0.5,0.5,2.0,1.1,0.9,0.6,0.6
GM0518,157,gemeente,'s-Gravenhage,Zuid-Holland,241,1,4939,,244420.0,0.009,0.012,0.212,0.763,0.763,0.423,0.323,0.238,0.406,0.276,0.318,0.8,1.9,1.7,1.4,1.0,1.0,1.0,0.9,1.0,0.5,0.5,1.3,1.1,1.0,0.6,0.6
GM0523,158,gemeente,Hardinxveld-Giessendam,Zuid-Holland,240,4,983,,7120.0,0.169,0.151,0.450,0.228,0.228,0.654,0.284,0.054,0.274,0.335,0.391,1.3,1.9,1.6,1.5,0.9,0.9,,1.2,1.0,0.5,0.5,1.1,1.3,1.1,0.4,0.4
GM0530,159,gemeente,Hellevoetsluis,Zuid-Holland,213,2,1511,,17660.0,0.091,0.041,0.602,0.254,0.254,0.656,0.294,0.038,0.304,0.373,0.323,1.3,1.9,1.7,1.6,1.1,1.1,,1.0,0.9,0.6,0.6,1.4,1.0,1.1,1.0,1.0
GM0531,160,gemeente,Hendrik-Ido-Ambacht,Zuid-Holland,252,2,1823,,12130.0,0.066,0.053,0.648,0.232,0.232,0.711,0.230,0.051,0.244,0.339,0.417,1.4,2.0,1.7,1.6,1.2,1.2,,,1.0,0.5,0.5,1.5,1.1,1.2,1.0,1.0
GM0532,161,gemeente,Stede Broec,,223,3,1140,,9055.0,0.213,0.084,0.604,0.099,0.099,0.696,0.257,0.044,0.272,0.376,0.352,1.2,1.5,1.4,1.3,0.8,0.8,,0.8,0.8,0.4,0.4,1.4,1.1,0.9,0.7,0.7
GM0534,162,gemeente,Hillegom,Zuid-Holland,261,2,1561,,9655.0,0.069,0.068,0.570,0.286,0.286,0.665,0.251,0.076,0.318,0.348,0.334,1.3,2.0,1.6,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.5,1.3,1.1,0.8,0.8
GM0537,163,gemeente,Katwijk,Zuid-Holland,290,2,2153,,26225.0,0.043,0.051,0.510,0.391,0.391,0.649,0.279,0.062,0.290,0.324,0.386,1.1,1.8,1.6,1.4,1.0,1.0,0.6,0.5,0.9,0.6,0.6,1.2,1.2,1.1,0.7,0.7
GM0542,164,gemeente,Krimpen aan den IJssel,Zuid-Holland,246,2,1971,,12305.0,0.063,0.062,0.582,0.292,0.292,0.596,0.360,0.042,0.296,0.362,0.342,1.2,1.9,1.6,1.5,1.1,1.1,,1.2,0.9,0.6,0.6,5.4,1.2,1.1,0.8,0.8
GM0546,165,gemeente,Leiden,Zuid-Holland,259,1,3765,,57590.0,0.007,0.009,0.439,0.537,0.537,0.433,0.334,0.222,0.412,0.307,0.281,0.8,1.5,1.4,1.2,0.9,0.9,0.4,0.8,0.8,0.5,0.5,0.8,1.3,0.6,0.4,0.4
GM0547,166,gemeente,Leiderdorp,Zuid-Holland,281,2,2442,,11855.0,0.029,0.025,0.553,0.392,0.392,0.653,0.247,0.096,0.326,0.344,0.330,1.1,1.8,1.6,1.4,1.0,1.0,,,1.0,0.5,0.5,1.4,,1.0,0.7,0.7
GM0553,167,gemeente,Lisse,Zuid-Holland,278,2,1644,,10100.0,0.065,0.057,0.571,0.300,0.300,0.634,0.277,0.072,0.320,0.360,0.320,1.2,1.9,1.6,1.5,1.0,1.0,,0.9,1.0,0.7,0.7,1.4,1.2,1.1,0.4,0.4
GM0556,168,gemeente,Maassluis,Zuid-Holland,209,2,1986,,14655.0,0.013,0.014,0.491,0.481,0.481,0.534,0.409,0.055,0.325,0.358,0.317,1.1,1.9,1.9,1.5,1.1,1.1,,,1.0,0.7,0.7,1.0,,1.2,0.8,0.8
GM0569,169,gemeente,Nieuwkoop,Zuid-Holland,298,4,503,,11600.0,0.228,0.080,0.547,0.107,0.107,0.698,0.204,0.056,0.253,0.374,0.373,1.5,2.0,1.7,1.6,1.1,1.1,1.2,0.9,1.1,0.6,0.6,1.4,1.0,1.3,0.7,0.7
GM0575,170,gemeente,Noordwijk,Zuid-Holland,340,3,1396,,19050.0,0.101,0.059,0.514,0.293,0.293,0.617,0.216,0.123,0.335,0.340,0.324,1.2,2.0,1.6,1.5,1.1,1.1,0.8,0.7,1.0,0.5,0.5,1.1,0.9,1.1,0.7,0.7
GM0579,171,gemeente,Oegstgeest,Zuid-Holland,396,2,1750,,10515.0,0.062,0.052,0.549,0.332,0.332,0.717,0.162,0.114,0.314,0.335,0.351,1.1,1.8,1.5,1.3,0.9,0.9,,,0.9,0.5,0.5,1.0,0.9,1.0,0.7,0.7
GM0589,172,gemeente,Oudewater,,301,4,865,,4165.0,0.185,0.079,0.582,0.151,0.151,0.702,0.222,0.072,0.287,0.345,0.369,1.4,1.9,1.7,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.3,1.1,1.1,1.3,1.3
GM0590,173,gemeente,Papendrecht,Zuid-Holland,217,2,1920,,13950.0,0.036,0.037,0.602,0.324,0.324,0.654,0.292,0.049,0.310,0.357,0.333,1.2,1.9,1.9,1.6,1.1,1.1,1.3,1.0,0.9,0.6,0.6,1.1,1.5,1.0,0.6,0.6
GM0597,174,gemeente,Ridderkerk,Zuid-Holland,213,2,1714,,20525.0,0.053,0.061,0.452,0.432,0.432,0.566,0.390,0.039,0.330,0.362,0.308,1.2,1.9,1.7,1.6,1.1,1.1,,1.1,1.1,0.6,0.6,1.4,1.1,0.9,0.9,0.9
GM0599,175,gemeente,Rotterdam,Zuid-Holland,192,1,3994,,300395.0,0.012,0.012,0.245,0.727,0.727,0.355,0.448,0.183,0.410,0.297,0.293,0.8,1.9,1.7,1.4,1.0,1.0,0.8,0.7,0.8,0.5,0.5,1.3,1.2,1.0,0.6,0.6
GM0603,176,gemeente,Rijswijk,Zuid-Holland,222,1,3151,,25790.0,0.014,0.012,0.274,0.698,0.698,0.493,0.343,0.158,0.395,0.328,0.276,1.0,1.6,1.6,1.4,1.0,1.0,,,1.0,0.6,0.6,1.4,1.8,1.0,0.7,0.7
GM0606,177,gemeente,Schiedam,Zuid-Holland,171,1,3299,,35170.0,0.014,0.015,0.308,0.658,0.658,0.505,0.322,0.163,0.364,0.316,0.321,1.0,1.7,1.7,1.4,1.0,1.0,,1.1,0.9,0.5,0.5,2.6,0.9,1.0,0.6,0.6
GM0610,178,gemeente,Sliedrecht,Zuid-Holland,198,2,1609,,10460.0,0.061,0.099,0.464,0.372,0.372,0.580,0.352,0.062,0.328,0.325,0.347,1.1,1.8,1.6,1.5,1.0,1.0,,,1.0,0.6,0.6,1.4,0.5,0.8,0.6,0.6
GM0613,179,gemeente,Albrandswaard,Zuid-Holland,287,3,1035,,10170.0,0.103,0.106,0.613,0.178,0.178,0.698,0.256,0.041,0.250,0.344,0.406,1.4,1.9,1.7,1.6,1.1,1.1,,0.8,1.0,0.7,0.7,1.1,0.9,1.1,0.7,0.7
GM0614,180,gemeente,Westvoorne,Zuid-Holland,333,4,614,,6560.0,0.368,0.073,0.394,0.161,0.161,0.732,0.056,0.204,0.300,0.396,0.305,1.5,2.0,1.7,1.6,1.1,1.1,,,,0.4,0.4,1.3,1.2,1.0,0.7,0.7
GM0622,181,gemeente,Vlaardingen,Zuid-Holland,183,1,2794,,33755.0,0.011,0.022,0.368,0.597,0.597,0.481,0.444,0.073,0.375,0.332,0.293,1.0,1.7,1.7,1.5,1.1,1.1,,0.9,1.0,0.6,0.6,1.3,1.2,1.0,0.7,0.7
GM0626,182,gemeente,Voorschoten,Zuid-Holland,340,2,1856,,11085.0,0.040,0.036,0.578,0.341,0.341,0.636,0.220,0.137,0.320,0.345,0.335,1.2,1.8,1.5,1.4,1.1,1.1,,,0.9,0.6,0.6,1.2,1.0,1.1,0.7,0.7
GM0627,183,gemeente,Waddinxveen,Zuid-Holland,232,2,1566,,11975.0,0.073,0.049,0.571,0.304,0.304,0.634,0.283,0.080,0.270,0.366,0.364,1.3,2.0,1.7,1.5,1.1,1.1,0.5,1.0,1.1,0.7,0.7,1.3,1.2,1.2,0.8,0.8
GM0629,184,gemeente,Wassenaar,Zuid-Holland,570,3,1445,,11225.0,0.122,0.118,0.498,0.258,0.258,0.571,0.276,0.143,0.327,0.333,0.341,1.3,2.1,1.8,1.5,1.2,1.2,,1.1,1.0,0.6,0.6,1.6,1.4,1.2,0.8,0.8
GM0632,185,gemeente,Woerden,,284,3,1374,,21530.0,0.104,0.067,0.563,0.263,0.263,0.670,0.229,0.097,0.293,0.340,0.366,1.2,1.9,1.6,1.4,1.0,1.0,,1.1,1.0,0.6,0.6,1.6,0.9,1.1,0.5,0.5
GM0637,186,gemeente,Zoetermeer,Zuid-Holland,220,1,2523,,54820.0,0.025,0.022,0.534,0.417,0.417,0.555,0.349,0.092,0.325,0.342,0.333,1.1,1.8,1.7,1.5,1.1,1.1,1.2,0.9,0.9,0.6,0.6,1.4,1.2,1.2,0.8,0.8
GM0638,187,gemeente,Zoeterwoude,Zuid-Holland,312,4,755,,3455.0,0.165,0.100,0.546,0.178,0.178,0.741,0.184,0.064,0.256,0.366,0.378,1.3,1.7,1.6,1.4,1.0,1.0,,0.8,1.0,0.7,0.7,1.1,1.4,0.9,0.6,0.6
GM0642,188,gemeente,Zwijndrecht,Zuid-Holland,197,2,2072,,19885.0,0.037,0.038,0.545,0.379,0.379,0.571,0.370,0.057,0.331,0.359,0.310,1.2,2.0,1.7,1.5,1.1,1.1,0.7,,0.9,0.6,0.6,1.3,1.2,1.0,0.8,0.8
GM0654,189,gemeente,Borsele,,218,5,320,,9455.0,0.388,0.167,0.366,0.071,0.071,0.741,0.206,0.042,0.287,0.373,0.340,1.5,1.9,1.7,1.5,1.0,1.0,,0.9,1.0,0.5,0.5,1.4,1.2,1.0,0.7,0.7
GM0664,190,gemeente,Goes,,218,3,1333,,17555.0,0.170,0.114,0.482,0.229,0.229,0.601,0.291,0.090,0.371,0.354,0.275,1.1,1.7,1.5,1.4,1.0,1.0,0.8,0.9,0.8,0.4,0.4,1.3,1.2,1.0,0.5,0.5
GM0668,191,gemeente,West Maas en Waal,,246,5,423,,8095.0,0.414,0.187,0.282,0.093,0.093,0.701,0.201,0.070,0.267,0.385,0.348,1.6,1.9,1.6,1.6,1.1,1.1,,1.1,1.0,0.7,0.7,1.7,1.2,1.3,0.8,0.8
GM0677,192,gemeente,Hulst,,204,4,507,,12655.0,0.408,0.176,0.322,0.088,0.088,0.738,0.192,0.052,0.325,0.394,0.281,1.4,1.7,1.5,1.4,1.1,1.1,0.2,0.9,0.8,0.5,0.5,1.2,1.0,0.9,0.6,0.6
